Fluxo;Ano;Mês;Países;UF do Produto;Valor US$ FOB;Quilograma Líquido;Produto_Estrategico;Periodo_Guerra
0;2021;MARCO;RUSSIA;MATO GROSSO;2880902.0;11419950.0;1;0
0;2021;JUNHO;RUSSIA;SANTA CATARINA;2862015.0;6886400.0;1;0
0;2021;MAIO;RUSSIA;MATO GROSSO;2843894.0;12203000.0;1;0
0;2021;ABRIL;RUSSIA;ESPIRITO SANTO;2842931.0;12175000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO;2832184.0;12746096.0;1;0
0;2021;JANEIRO;RUSSIA;MARANHAO;2829366.0;11600248.0;1;0
0;2021;DEZEMBRO;RUSSIA;SANTA CATARINA;2812217.0;4060000.0;1;0
0;2021;NOVEMBRO;RUSSIA;SANTA CATARINA;2796269.0;4668000.0;1;0
0;2021;FEVEREIRO;RUSSIA;SANTA CATARINA;2779931.0;9040000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO;2764059.0;5950000.0;1;0
0;2021;JULHO;RUSSIA;RIO GRANDE DO SUL;2759666.0;8370820.0;1;0
0;2021;JUNHO;RUSSIA;ESPIRITO SANTO;2748332.0;8950000.0;1;0
0;2021;JANEIRO;RUSSIA;GOIAS;2687154.0;10029964.0;1;0
0;2021;AGOSTO;RUSSIA;SERGIPE;2661700.0;4757250.0;1;0
0;2021;FEVEREIRO;RUSSIA;GOIAS;2650465.0;10484450.0;1;0
0;2021;NOVEMBRO;RUSSIA;GOIAS;2642305.0;4975206.0;1;0
0;2021;ABRIL;RUSSIA;RIO GRANDE DO SUL;2607166.0;13043965.0;1;0
0;2021;JULHO;RUSSIA;RIO GRANDE DO SUL;2595000.0;10134340.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO;2593891.0;5456000.0;1;0
0;2021;SETEMBRO;RUSSIA;PARANA;2591848.0;5068000.0;1;0
0;2021;ABRIL;RUSSIA;SAO PAULO;2571487.0;8249972.0;1;0
0;2021;JULHO;RUSSIA;MINAS GERAIS;2570859.0;9000000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO DO SUL;2565403.0;10316295.0;1;0
0;2021;MARCO;RUSSIA;SANTA CATARINA;2511782.0;7387200.0;1;0
0;2021;MAIO;RUSSIA;GOIAS;2484895.0;9000000.0;1;0
0;2021;JUNHO;RUSSIA;BAHIA;2468586.0;6974416.0;1;0
0;2021;SETEMBRO;RUSSIA;RIO GRANDE DO SUL;2464560.0;9128000.0;1;0
0;2021;FEVEREIRO;RUSSIA;SAO PAULO;2442796.0;11060968.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO;2440988.0;9000000.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO;2437734.0;7980000.0;1;0
0;2021;MAIO;RUSSIA;GOIAS;2420905.0;6510137.0;1;0
0;2021;MAIO;RUSSIA;GOIAS;2413208.0;10970000.0;1;0
0;2021;DEZEMBRO;RUSSIA;MATO GROSSO;2402424.0;7195067.0;1;0
0;2021;FEVEREIRO;RUSSIA;BAHIA;2372447.0;10642000.0;1;0
0;2021;OUTUBRO;RUSSIA;SANTA CATARINA;2371337.0;4637600.0;1;0
0;2021;MAIO;RUSSIA;MINAS GERAIS;2369593.0;10339922.0;1;0
0;2021;JANEIRO;RUSSIA;TOCANTINS;2357192.0;10250000.0;1;0
0;2021;NOVEMBRO;RUSSIA;TOCANTINS;2334802.0;4000000.0;1;0
0;2021;ABRIL;RUSSIA;PARA;2326808.0;6329000.0;1;0
0;2021;SETEMBRO;RUSSIA;SAO PAULO;2321474.0;3931000.0;1;0
0;2021;JULHO;RUSSIA;TOCANTINS;2309261.0;8200000.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;2307145.0;6952492.0;1;0
0;2021;AGOSTO;RUSSIA;PARA;2306853.0;5099982.0;1;0
0;2021;NOVEMBRO;RUSSIA;SAO PAULO;2305706.0;5245000.0;1;0
0;2021;AGOSTO;RUSSIA;GOIAS;2297574.0;6950000.0;1;0
0;2021;JUNHO;RUSSIA;SAO PAULO;2286227.0;6500000.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;2285208.0;8000000.0;1;0
0;2021;FEVEREIRO;RUSSIA;GOIAS;2244774.0;10256442.0;1;0
0;2021;FEVEREIRO;RUSSIA;PARANA;2243420.0;12764786.0;1;0
0;2021;OUTUBRO;RUSSIA;GOIAS;2225691.0;9112134.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO DO SUL;2213735.0;3600274.0;1;0
0;2021;JUNHO;RUSSIA;PARA;2209519.0;6199980.0;1;0
0;2021;NOVEMBRO;RUSSIA;SAO PAULO;2187170.0;5756740.0;1;0
0;2021;FEVEREIRO;RUSSIA;RIO GRANDE DO SUL;2183000.0;10000000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MARANHAO;2174940.0;10000000.0;1;0
0;2021;JANEIRO;RUSSIA;GOIAS;2162782.0;9354941.0;1;0
0;2021;DEZEMBRO;RUSSIA;MATO GROSSO;2138674.0;2950000.0;1;0
0;2021;ABRIL;RUSSIA;PARANA;2122415.0;10855075.0;1;0
0;2021;JULHO;RUSSIA;RIO GRANDE DO SUL;2116098.0;5712640.0;1;0
0;2021;AGOSTO;RUSSIA;GOIAS;2099571.0;8066571.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;2080837.0;8205749.0;1;0
0;2021;SETEMBRO;RUSSIA;PARANA;2051972.0;3821000.0;1;0
0;2021;JANEIRO;RUSSIA;MINAS GERAIS;2037734.0;9000000.0;1;0
0;2021;MAIO;RUSSIA;BAHIA;2019581.0;9800000.0;1;0
0;2021;DEZEMBRO;RUSSIA;BAHIA;2014461.0;6989777.0;1;0
0;2021;MAIO;RUSSIA;PARA;2006770.0;7716500.0;1;0
0;2021;SETEMBRO;RUSSIA;MINAS GERAIS;1999702.0;8155064.0;1;0
0;2021;JUNHO;RUSSIA;SAO PAULO;1991971.0;7813447.0;1;0
0;2021;NOVEMBRO;RUSSIA;SANTA CATARINA;1975419.0;2676200.0;1;0
0;2021;SETEMBRO;RUSSIA;SAO PAULO;1957163.0;9173323.0;1;0
0;2021;OUTUBRO;RUSSIA;MARANHAO;1956663.0;7600000.0;1;0
0;2021;MARCO;RUSSIA;BAHIA;1953853.0;7438490.0;1;0
0;2021;NOVEMBRO;RUSSIA;PARA;1945327.0;7699974.0;1;0
0;2021;ABRIL;RUSSIA;PARANA;1945266.0;8859308.0;1;0
0;2021;ABRIL;RUSSIA;TOCANTINS;1919866.0;10034340.0;1;0
0;2021;JANEIRO;RUSSIA;MINAS GERAIS;1900940.0;8550000.0;1;0
0;2021;SETEMBRO;RUSSIA;GOIAS;1888515.0;8117000.0;1;0
0;2021;AGOSTO;RUSSIA;RIO DE JANEIRO;1884698.0;6884740.0;1;0
0;2021;ABRIL;RUSSIA;SAO PAULO;1877262.0;8820000.0;1;0
0;2021;OUTUBRO;RUSSIA;SANTA CATARINA;1868174.0;3504000.0;1;0
0;2021;NOVEMBRO;RUSSIA;PARANA;1856869.0;6789298.0;1;0
0;2021;MAIO;RUSSIA;RIO GRANDE DO SUL;1836092.0;5453200.0;1;0
0;2021;MARCO;RUSSIA;ALAGOAS;1824917.0;8750000.0;1;0
0;2021;JANEIRO;RUSSIA;SAO PAULO;1814184.0;10419369.0;1;0
0;2021;OUTUBRO;RUSSIA;GOIAS;1810396.0;6403020.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO;1789070.0;5800000.0;1;0
0;2021;MAIO;RUSSIA;PARANA;1786783.0;4910800.0;1;0
0;2021;DEZEMBRO;RUSSIA;GOIAS;1773264.0;1999600.0;1;0
0;2021;JULHO;RUSSIA;ESPIRITO SANTO;1773216.0;3850000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO;1766890.0;4000000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO;1744388.0;8000000.0;1;0
0;2021;JULHO;RUSSIA;RIO GRANDE DO SUL;1740892.0;6993880.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO DO SUL;1739686.0;5707103.0;1;0
0;2021;MARCO;RUSSIA;GOIAS;1725015.0;6406213.0;1;0
0;2021;ABRIL;RUSSIA;MATO GROSSO DO SUL;1704958.0;7472077.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO;1678210.0;5000000.0;1;0
0;2021;FEVEREIRO;RUSSIA;BAHIA;1675210.0;6215310.0;1;0
0;2021;AGOSTO;RUSSIA;PARA;1665798.0;6495950.0;1;0
0;2021;ABRIL;RUSSIA;RIO GRANDE DO SUL;1647945.0;8100000.0;1;0
0;2021;MARCO;RUSSIA;PERNAMBUCO;1618981.0;7750000.0;1;0
0;2021;JANEIRO;RUSSIA;GOIAS;1600577.0;7000000.0;1;0
0;2021;OUTUBRO;RUSSIA;SERGIPE;1571025.0;2700000.0;1;0
0;2021;SETEMBRO;RUSSIA;PARA;1560352.0;6700000.0;1;0
0;2021;JANEIRO;RUSSIA;RIO DE JANEIRO;1555733.0;6583720.0;1;0
0;2021;JANEIRO;RUSSIA;BAHIA;1548588.0;6220000.0;1;0
0;2021;DEZEMBRO;RUSSIA;MATO GROSSO;1547515.0;3378853.0;1;0
0;2021;OUTUBRO;RUSSIA;SANTA CATARINA;1524682.0;3113400.0;1;0
0;2021;ABRIL;RUSSIA;RIO GRANDE DO SUL;1520200.0;8800000.0;1;0
0;2021;JUNHO;RUSSIA;SERGIPE;1476612.0;6850000.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO;1455426.0;3000000.0;1;0
0;2021;JULHO;RUSSIA;PERNAMBUCO;1448579.0;4750000.0;1;0
0;2021;SETEMBRO;RUSSIA;SAO PAULO;1447766.0;3087400.0;1;0
0;2021;MARCO;RUSSIA;SAO PAULO;1446690.0;7173000.0;1;0
0;2021;JULHO;RUSSIA;SANTA CATARINA;1443972.0;4537811.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO DO SUL;1443972.0;4537811.0;1;0
0;2021;OUTUBRO;RUSSIA;SAO PAULO;1426615.0;5658066.0;1;0
0;2021;SETEMBRO;RUSSIA;GOIAS;1414396.0;2683900.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO;1399758.0;6000000.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;1382369.0;3063800.0;1;0
0;2021;JUNHO;RUSSIA;MATO GROSSO;1380497.0;5000000.0;1;0
0;2021;JANEIRO;RUSSIA;RIO GRANDE DO SUL;1371736.0;7000000.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO;1366248.0;5500000.0;1;0
0;2021;FEVEREIRO;RUSSIA;SANTA CATARINA;1355919.0;4377600.0;1;0
0;2021;MAIO;RUSSIA;MINAS GERAIS;1354652.0;5500000.0;1;0
0;2021;ABRIL;RUSSIA;MATO GROSSO;1344796.0;4700000.0;1;0
0;2021;DEZEMBRO;RUSSIA;MATO GROSSO DO SUL;1333199.0;3306000.0;1;0
0;2021;ABRIL;RUSSIA;MINAS GERAIS;1332119.0;5178277.0;1;0
0;2021;OUTUBRO;RUSSIA;GOIAS;1316830.0;2549000.0;1;0
0;2021;JULHO;RUSSIA;BAHIA;1315804.0;5799000.0;1;0
0;2021;MARCO;RUSSIA;ALAGOAS;1312823.0;5204100.0;1;0
0;2021;JULHO;RUSSIA;MINAS GERAIS;1298499.0;4800000.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO;1295918.0;5791699.0;1;0
0;2021;ABRIL;RUSSIA;MARANHAO;1287383.0;5250000.0;1;0
0;2021;OUTUBRO;RUSSIA;MINAS GERAIS;1286981.0;5000000.0;1;0
0;2021;MAIO;RUSSIA;RIO GRANDE DO SUL;1283507.0;4750000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO DO SUL;1263120.0;1732000.0;1;0
0;2021;JANEIRO;RUSSIA;SANTA CATARINA;1261625.0;4400000.0;1;0
0;2021;ABRIL;RUSSIA;MINAS GERAIS;1258932.0;6763480.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO DO SUL;1241520.0;3852401.0;1;0
0;2021;SETEMBRO;RUSSIA;GOIAS;1228796.0;4997125.0;1;0
0;2021;SETEMBRO;RUSSIA;SAO PAULO;1227846.0;1900289.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO DO SUL;1207325.0;5500000.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO DO SUL;1202891.0;4254497.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;1175304.0;3600000.0;1;0
0;2021;FEVEREIRO;RUSSIA;TOCANTINS;1167684.0;5355157.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO DO SUL;1165944.0;5249373.0;1;0
0;2021;JUNHO;RUSSIA;PARANA;1163655.0;6119000.0;1;0
0;2021;OUTUBRO;RUSSIA;MINAS GERAIS;1148113.0;1706680.0;1;0
0;2021;NOVEMBRO;RUSSIA;MINAS GERAIS;1134151.0;1805535.0;1;0
0;2021;ABRIL;RUSSIA;SAO PAULO;1131280.0;4867501.0;1;0
0;2021;JUNHO;RUSSIA;GOIAS;1128608.0;4690780.0;1;0
0;2021;OUTUBRO;RUSSIA;SAO PAULO;1121915.0;2976600.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO;1119529.0;2247877.0;1;0
0;2021;FEVEREIRO;RUSSIA;ESPIRITO SANTO;1115182.0;5000000.0;1;0
0;2021;MAIO;RUSSIA;PARANA;1112923.0;5339302.0;1;0
0;2021;JANEIRO;RUSSIA;MINAS GERAIS;1107000.0;6000000.0;1;0
0;2021;AGOSTO;RUSSIA;PARANA;1104519.0;4595560.0;1;0
0;2021;ABRIL;RUSSIA;MINAS GERAIS;1100274.0;5500000.0;1;0
0;2021;DEZEMBRO;RUSSIA;GOIAS;1098489.0;1511905.0;1;0
0;2021;MARCO;RUSSIA;MATO GROSSO;1098182.0;4000000.0;1;0
0;2021;JUNHO;RUSSIA;MINAS GERAIS;1097847.0;2901511.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO;1043185.0;2280814.0;1;0
0;2021;OUTUBRO;RUSSIA;RIO GRANDE DO SUL;1042122.0;4737280.0;1;0
0;2021;JULHO;RUSSIA;BAHIA;1029840.0;2456400.0;1;0
0;2021;FEVEREIRO;RUSSIA;SAO PAULO;1026890.0;5971579.0;1;0
0;2021;ABRIL;RUSSIA;PERNAMBUCO;1015672.0;4750000.0;1;0
0;2021;JANEIRO;RUSSIA;PERNAMBUCO;1000377.0;4750000.0;1;0
0;2021;DEZEMBRO;RUSSIA;BAHIA;971714.0;2200000.0;1;0
0;2021;JANEIRO;RUSSIA;PERNAMBUCO;969832.0;3973000.0;1;0
0;2021;NOVEMBRO;RUSSIA;PARANA;957330.0;1508000.0;1;0
0;2021;FEVEREIRO;RUSSIA;TOCANTINS;957322.0;4500000.0;1;0
0;2021;MARCO;RUSSIA;GOIAS;955551.0;4400000.0;1;0
0;2021;JUNHO;RUSSIA;GOIAS;955081.0;4780882.0;1;0
0;2021;JUNHO;RUSSIA;MATO GROSSO;951981.0;4050000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO;951400.0;1240000.0;1;0
0;2021;MARCO;RUSSIA;MINAS GERAIS;941864.0;4270000.0;1;0
0;2021;JANEIRO;RUSSIA;TOCANTINS;931686.0;4000000.0;1;0
0;2021;NOVEMBRO;RUSSIA;SAO PAULO;930965.0;4191438.0;1;0
0;2021;DEZEMBRO;RUSSIA;PARANA;914518.0;2552000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO;907577.0;2552000.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO;902073.0;4050000.0;1;0
0;2021;DEZEMBRO;RUSSIA;MINAS GERAIS;883445.0;2000000.0;1;0
0;2021;JANEIRO;RUSSIA;SAO PAULO;878854.0;4740433.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;878220.0;4105611.0;1;0
0;2021;ABRIL;RUSSIA;SAO PAULO;878085.0;4376439.0;1;0
0;2021;DEZEMBRO;RUSSIA;TOCANTINS;874271.0;3500000.0;1;0
0;2021;JULHO;RUSSIA;PARANA;873035.0;3100000.0;1;0
0;2021;JULHO;RUSSIA;SAO PAULO;869863.0;2602492.0;1;0
0;2021;JUNHO;RUSSIA;RIO GRANDE DO SUL;867567.0;5075550.0;1;0
0;2021;FEVEREIRO;RUSSIA;RIO GRANDE DO SUL;852576.0;5000000.0;1;0
0;2021;JANEIRO;RUSSIA;ESPIRITO SANTO;833903.0;4000000.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO;825172.0;3064089.0;1;0
0;2021;MAIO;RUSSIA;MATO GROSSO DO SUL;824621.0;3627000.0;1;0
0;2021;ABRIL;RUSSIA;BAHIA;813705.0;3295000.0;1;0
0;2021;MARCO;RUSSIA;PARANA;805927.0;4896105.0;1;0
0;2021;OUTUBRO;RUSSIA;PARANA;793152.0;1233200.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;791084.0;3567000.0;1;0
0;2021;FEVEREIRO;RUSSIA;SAO PAULO;789423.0;3014345.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO;787131.0;3024964.0;1;0
0;2021;ABRIL;RUSSIA;MINAS GERAIS;786184.0;3800000.0;1;0
0;2021;JUNHO;RUSSIA;GOIAS;777541.0;1910200.0;1;0
0;2021;ABRIL;RUSSIA;MATO GROSSO DO SUL;770355.0;3920142.0;1;0
0;2021;MAIO;RUSSIA;GOIAS;763190.0;3300000.0;1;0
0;2021;NOVEMBRO;RUSSIA;SANTA CATARINA;762803.0;1396000.0;1;0
0;2021;DEZEMBRO;RUSSIA;PARANA;755121.0;2565746.0;1;0
0;2021;AGOSTO;RUSSIA;MINAS GERAIS;753823.0;2000000.0;1;0
0;2021;ABRIL;RUSSIA;GOIAS;743586.0;3000000.0;1;0
0;2021;DEZEMBRO;RUSSIA;MATO GROSSO DO SUL;732355.0;1007937.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO;731066.0;2302960.0;1;0
0;2021;FEVEREIRO;RUSSIA;MINAS GERAIS;727675.0;3300000.0;1;0
0;2021;DEZEMBRO;RUSSIA;MARANHAO;724396.0;2900000.0;1;0
0;2021;JUNHO;RUSSIA;MATO GROSSO;720820.0;3509000.0;1;0
0;2021;JANEIRO;RUSSIA;MARANHAO;693644.0;4185180.0;1;0
0;2021;OUTUBRO;RUSSIA;BAHIA;690459.0;1218000.0;1;0
0;2021;ABRIL;RUSSIA;TOCANTINS;688814.0;3000000.0;1;0
0;2021;NOVEMBRO;RUSSIA;PARANA;686825.0;1914000.0;1;0
0;2021;NOVEMBRO;RUSSIA;RIO GRANDE DO SUL;682673.0;1813240.0;1;0
0;2021;MAIO;RUSSIA;MINAS GERAIS;679213.0;1800000.0;1;0
0;2021;MARCO;RUSSIA;TOCANTINS;665206.0;2500000.0;1;0
0;2021;MARCO;RUSSIA;MATO GROSSO;657959.0;4031000.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO;657160.0;1000000.0;1;0
0;2021;JULHO;RUSSIA;MINAS GERAIS;649227.0;1900000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO;635134.0;841000.0;1;0
0;2021;JULHO;RUSSIA;SANTA CATARINA;630786.0;1380000.0;1;0
0;2021;MARCO;RUSSIA;PARANA;609750.0;3160500.0;1;0
0;2021;AGOSTO;RUSSIA;PARANA;607617.0;2520803.0;1;0
0;2021;AGOSTO;RUSSIA;MINAS GERAIS;592766.0;2866486.0;1;0
0;2021;JULHO;RUSSIA;SAO PAULO;591498.0;2100000.0;1;0
0;2021;NOVEMBRO;RUSSIA;SAO PAULO;590220.0;850000.0;1;0
0;2021;JANEIRO;RUSSIA;SANTA CATARINA;587392.0;1958400.0;1;0
0;2021;JUNHO;RUSSIA;SAO PAULO;586798.0;1450000.0;1;0
0;2021;SETEMBRO;RUSSIA;ESPIRITO SANTO;586037.0;1209600.0;1;0
0;2021;JANEIRO;RUSSIA;MINAS GERAIS;570625.0;2500000.0;1;0
0;2021;ABRIL;RUSSIA;MATO GROSSO;561622.0;3480000.0;1;0
0;2021;AGOSTO;RUSSIA;BAHIA;560920.0;1306000.0;1;0
0;2021;JUNHO;RUSSIA;MATO GROSSO;558862.0;2340750.0;1;0
0;2021;MAIO;RUSSIA;SANTA CATARINA;551283.0;1468800.0;1;0
0;2021;JULHO;RUSSIA;GOIAS;546211.0;2000000.0;1;0
0;2021;OUTUBRO;RUSSIA;PARANA;546135.0;1484000.0;1;0
0;2021;OUTUBRO;RUSSIA;GOIAS;540532.0;2100000.0;1;0
0;2021;MARCO;RUSSIA;MATO GROSSO DO SUL;538965.0;2524385.0;1;0
0;2021;JULHO;RUSSIA;PARANA;534754.0;2407000.0;1;0
0;2021;JUNHO;RUSSIA;TOCANTINS;534563.0;1500000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO DO SUL;524021.0;3079879.0;1;0
0;2021;MAIO;RUSSIA;MARANHAO;516432.0;2000000.0;1;0
0;2021;OUTUBRO;RUSSIA;GOIAS;516390.0;1044000.0;1;0
0;2021;ABRIL;RUSSIA;GOIAS;512220.0;2465000.0;1;0
0;2021;MARCO;RUSSIA;MINAS GERAIS;501938.0;2090660.0;1;0
0;2021;JUNHO;RUSSIA;SERGIPE;498101.0;2000000.0;1;0
0;2021;JUNHO;RUSSIA;SANTA CATARINA;495758.0;1209600.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO DO SUL;490540.0;1008000.0;1;0
0;2021;ABRIL;RUSSIA;GOIAS;489961.0;1905748.0;1;0
0;2021;MARCO;RUSSIA;RIO GRANDE DO SUL;488474.0;1238400.0;1;0
0;2021;SETEMBRO;RUSSIA;BAHIA;488335.0;1740000.0;1;0
0;2021;JANEIRO;RUSSIA;GOIAS;486940.0;2200000.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;484149.0;1624000.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO DO SUL;481186.0;1500000.0;1;0
0;2021;JANEIRO;RUSSIA;TOCANTINS;480641.0;2900000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO;478319.0;2200000.0;1;0
0;2021;MAIO;RUSSIA;MATO GROSSO;476532.0;1160000.0;1;0
0;2021;JUNHO;RUSSIA;PARANA;468490.0;1500000.0;1;0
0;2021;MAIO;RUSSIA;SANTA CATARINA;466209.0;1123200.0;1;0
0;2021;DEZEMBRO;RUSSIA;SANTA CATARINA;459735.0;800112.0;1;0
0;2021;FEVEREIRO;RUSSIA;MINAS GERAIS;457300.0;2000000.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO DO SUL;452442.0;1008000.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO;451300.0;2000000.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO;447454.0;986000.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;442535.0;1000000.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO DO SUL;442318.0;1000000.0;1;0
0;2021;FEVEREIRO;RUSSIA;MATO GROSSO DO SUL;429398.0;2014870.0;1;0
0;2021;MAIO;RUSSIA;ESPIRITO SANTO;429281.0;1064000.0;1;0
0;2021;MAIO;RUSSIA;RIO DE JANEIRO;428803.0;1288000.0;1;0
0;2021;AGOSTO;RUSSIA;MATO GROSSO DO SUL;427480.0;2005571.0;1;0
0;2021;DEZEMBRO;RUSSIA;MINAS GERAIS;424530.0;600000.0;1;0
0;2021;MAIO;RUSSIA;GOIAS;422177.0;1100000.0;1;0
0;2021;OUTUBRO;RUSSIA;BAHIA;401626.0;1068912.0;1;0
0;2021;FEVEREIRO;RUSSIA;PERNAMBUCO;400435.0;1900000.0;1;0
0;2021;JUNHO;RUSSIA;MATO GROSSO DO SUL;398215.0;1008000.0;1;0
0;2021;MARCO;RUSSIA;MARANHAO;394727.0;1800000.0;1;0
0;2021;NOVEMBRO;RUSSIA;SANTA CATARINA;390200.0;500000.0;1;0
0;2021;SETEMBRO;RUSSIA;PARANA;385979.0;1421000.0;1;0
0;2021;SETEMBRO;RUSSIA;SANTA CATARINA;385571.0;754000.0;1;0
0;2021;JULHO;RUSSIA;MARANHAO;384926.0;1500000.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO DO SUL;373546.0;2150865.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO;370350.0;696000.0;1;0
0;2021;DEZEMBRO;RUSSIA;RIO DE JANEIRO;364490.0;504000.0;1;0
0;2021;JUNHO;RUSSIA;MATO GROSSO;363631.0;1013134.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO DO SUL;363014.0;1064600.0;1;0
0;2021;AGOSTO;RUSSIA;SANTA CATARINA;356216.0;812000.0;1;0
0;2021;AGOSTO;RUSSIA;PARANA;351504.0;1320596.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO;351189.0;2175000.0;1;0
0;2021;OUTUBRO;RUSSIA;SERGIPE;346241.0;1000000.0;1;0
0;2021;MAIO;RUSSIA;MATO GROSSO DO SUL;342536.0;900000.0;1;0
0;2021;JANEIRO;RUSSIA;SAO PAULO;342000.0;1500000.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;334500.0;1218000.0;1;0
0;2021;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;331144.0;1500000.0;1;0
0;2021;OUTUBRO;RUSSIA;ESPIRITO SANTO;329535.0;812000.0;1;0
0;2021;JANEIRO;RUSSIA;SANTA CATARINA;327654.0;1061600.0;1;0
0;2021;JANEIRO;RUSSIA;PARANA;326386.0;2030000.0;1;0
0;2021;JULHO;RUSSIA;PIAUI;323132.0;784000.0;1;0
0;2021;NOVEMBRO;RUSSIA;GOIAS;313073.0;1100000.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO DO SUL;309709.0;1100000.0;1;0
0;2021;JUNHO;RUSSIA;PARANA;307025.0;777600.0;1;0
0;2021;SETEMBRO;RUSSIA;SANTA CATARINA;306657.0;576000.0;1;0
0;2021;JUNHO;RUSSIA;BAHIA;305866.0;806400.0;1;0
0;2021;AGOSTO;RUSSIA;ESPIRITO SANTO;303476.0;604800.0;1;0
0;2021;SETEMBRO;RUSSIA;SAO PAULO;298923.0;1000000.0;1;0
0;2021;AGOSTO;RUSSIA;BAHIA;297610.0;609000.0;1;0
0;2021;SETEMBRO;RUSSIA;BAHIA;296943.0;604800.0;1;0
0;2021;NOVEMBRO;RUSSIA;RIO GRANDE DO SUL;296540.0;580000.0;1;0
0;2021;JUNHO;RUSSIA;GOIAS;293438.0;1000000.0;1;0
0;2021;JANEIRO;RUSSIA;MINAS GERAIS;293429.0;1122756.0;1;0
0;2021;OUTUBRO;RUSSIA;ESPIRITO SANTO;290961.0;588000.0;1;0
0;2021;NOVEMBRO;RUSSIA;MATO GROSSO DO SUL;280117.0;401230.0;1;0
0;2021;SETEMBRO;RUSSIA;GOIAS;278831.0;549600.0;1;0
0;2021;JULHO;RUSSIA;MATO GROSSO DO SUL;273087.0;1000000.0;1;0
0;2021;MAIO;RUSSIA;PIAUI;272597.0;691200.0;1;0
0;2021;OUTUBRO;RUSSIA;MATO GROSSO DO SUL;266673.0;725000.0;1;0
0;2021;JANEIRO;RUSSIA;MATO GROSSO DO SUL;266068.0;895010.0;1;0
0;2021;JUNHO;RUSSIA;ESPIRITO SANTO;258057.0;900000.0;1;0
0;2021;OUTUBRO;RUSSIA;SAO PAULO;250199.0;493000.0;1;0
